scorer,DLC_resnet50_mecp2-locomotionMay22shuffle1_1030000,DLC_resnet50_mecp2-locomotionMay22shuffle1_1030000,DLC_resnet50_mecp2-locomotionMay22shuffle1_1030000,DLC_resnet50_mecp2-locomotionMay22shuffle1_1030000,DLC_resnet50_mecp2-locomotionMay22shuffle1_1030000,DLC_resnet50_mecp2-locomotionMay22shuffle1_1030000,DLC_resnet50_mecp2-locomotionMay22shuffle1_1030000,DLC_resnet50_mecp2-locomotionMay22shuffle1_1030000,DLC_resnet50_mecp2-locomotionMay22shuffle1_1030000,DLC_resnet50_mecp2-locomotionMay22shuffle1_1030000,DLC_resnet50_mecp2-locomotionMay22shuffle1_1030000,DLC_resnet50_mecp2-locomotionMay22shuffle1_1030000,DLC_resnet50_mecp2-locomotionMay22shuffle1_1030000,DLC_resnet50_mecp2-locomotionMay22shuffle1_1030000,DLC_resnet50_mecp2-locomotionMay22shuffle1_1030000
bodyparts,left-paw,left-paw,left-paw,left-elbow,left-elbow,left-elbow,right-paw,right-paw,right-paw,right-elbow,right-elbow,right-elbow,chest,chest,chest
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
567,321.94482421875,233.0072479248047,1.0,357.2330017089844,198.2480010986328,1.0,171.24154663085938,235.6656036376953,1.0,246.19613647460938,214.02093505859375,1.0,239.86431884765625,164.87330627441406,1.0
568,321.3751220703125,233.09664916992188,1.0,357.0341796875,198.15774536132812,1.0,171.7176971435547,236.26251220703125,1.0,245.98764038085938,214.48208618164062,1.0,238.74813842773438,165.50318908691406,1.0
569,321.3003234863281,232.9362030029297,1.0,357.1031799316406,197.9716339111328,1.0,168.76318359375,237.76637268066406,1.0,245.63087463378906,214.75662231445312,1.0,239.8376922607422,165.6474609375,1.0
570,320.9098815917969,232.99366760253906,1.0,356.4936828613281,197.97390747070312,1.0,170.07586669921875,236.5272216796875,1.0,245.81524658203125,214.6732635498047,1.0,239.16445922851562,165.82366943359375,1.0
571,313.12738037109375,233.53663635253906,1.0,358.5140380859375,198.13511657714844,1.0,166.63282775878906,237.82449340820312,1.0,245.32891845703125,213.21786499023438,1.0,238.3046112060547,160.11968994140625,1.0
572,310.0706787109375,234.59552001953125,1.0,353.8550109863281,198.25213623046875,1.0,173.00271606445312,238.49574279785156,1.0,243.284423828125,213.46214294433594,1.0,236.56297302246094,160.3856201171875,1.0
573,311.248779296875,234.99647521972656,1.0,352.6455078125,198.13619995117188,1.0,167.8100128173828,238.3589630126953,1.0,242.72279357910156,215.49642944335938,1.0,236.64752197265625,161.97035217285156,1.0
574,311.0822448730469,234.39845275878906,1.0,351.8339538574219,197.96621704101562,1.0,171.082275390625,238.47811889648438,1.0,239.58087158203125,215.59347534179688,1.0,235.2352294921875,162.27999877929688,1.0
575,311.6864929199219,234.58143615722656,1.0,351.1855163574219,197.76304626464844,1.0,173.03746032714844,238.98147583007812,1.0,239.99095153808594,215.1416473388672,1.0,237.32139587402344,162.67991638183594,1.0
576,312.8406982421875,234.0167694091797,1.0,351.4740295410156,197.7356719970703,1.0,166.62982177734375,238.52391052246094,1.0,240.5941619873047,215.03082275390625,1.0,237.78323364257812,162.94967651367188,1.0
577,313.4060974121094,234.05685424804688,1.0,351.98931884765625,197.46334838867188,1.0,169.5228271484375,238.3131103515625,1.0,240.2936248779297,215.33737182617188,1.0,236.79287719726562,163.6193084716797,1.0
578,314.0101318359375,234.0614471435547,1.0,351.8548889160156,197.38331604003906,1.0,173.76673889160156,238.46607971191406,1.0,239.89601135253906,215.00155639648438,1.0,238.69070434570312,163.32037353515625,1.0
579,314.6076354980469,233.9869842529297,1.0,352.6373291015625,197.25253295898438,1.0,160.2577362060547,237.8358917236328,1.0,240.3249053955078,214.30340576171875,1.0,237.9530029296875,163.91864013671875,1.0
580,314.36322021484375,234.09544372558594,1.0,352.4728698730469,197.45111083984375,1.0,165.79776000976562,237.9966278076172,1.0,238.08786010742188,214.74508666992188,1.0,236.7958984375,164.09861755371094,1.0
581,314.4779052734375,234.0281524658203,1.0,352.5323486328125,197.16253662109375,1.0,167.13217163085938,237.2445526123047,1.0,238.33131408691406,213.84933471679688,1.0,237.9473419189453,163.7671661376953,1.0
582,314.3964538574219,234.18704223632812,1.0,352.18707275390625,196.9337921142578,1.0,158.18470764160156,237.81373596191406,1.0,239.35629272460938,213.728515625,1.0,238.0884246826172,164.38790893554688,1.0
583,314.6369323730469,234.1049041748047,1.0,352.2200012207031,197.44509887695312,1.0,161.41668701171875,237.67050170898438,1.0,237.51336669921875,213.66090393066406,1.0,238.0046844482422,163.88681030273438,1.0
584,314.9991455078125,234.21835327148438,1.0,352.7933349609375,196.99879455566406,1.0,161.31021118164062,238.2315216064453,1.0,236.9086151123047,213.7507781982422,1.0,237.587646484375,164.41806030273438,1.0
585,315.0366516113281,234.13314819335938,1.0,352.2989807128906,197.3354949951172,1.0,155.77053833007812,237.37564086914062,1.0,237.84095764160156,213.3658447265625,1.0,239.1092529296875,164.56480407714844,1.0
586,315.2325134277344,234.4023895263672,1.0,351.96527099609375,197.2420196533203,1.0,160.49986267089844,237.7659454345703,1.0,237.0021514892578,213.25355529785156,1.0,238.22164916992188,164.71047973632812,1.0
587,314.7472839355469,234.49290466308594,1.0,351.6599426269531,197.07289123535156,1.0,158.89418029785156,238.12681579589844,1.0,237.01173400878906,213.16177368164062,1.0,238.52590942382812,164.85195922851562,1.0
588,314.5782165527344,234.7283477783203,1.0,351.961181640625,197.40603637695312,1.0,155.75099182128906,236.9355926513672,1.0,237.72422790527344,212.99649047851562,1.0,239.16050720214844,165.79745483398438,1.0
589,315.2178649902344,234.82618713378906,1.0,351.8357849121094,197.26116943359375,1.0,159.91122436523438,237.42230224609375,1.0,237.5478973388672,212.8103790283203,1.0,238.936767578125,165.6907196044922,1.0
590,315.3741455078125,234.638671875,1.0,352.8670654296875,197.13308715820312,1.0,159.62313842773438,238.014892578125,1.0,236.9230499267578,212.77874755859375,1.0,239.27328491210938,164.7061767578125,1.0
591,315.8854675292969,235.05548095703125,1.0,351.9922180175781,197.0550537109375,1.0,156.6941680908203,236.58395385742188,1.0,238.31195068359375,213.0639190673828,1.0,239.10311889648438,165.94039916992188,1.0
592,316.34625244140625,235.02772521972656,1.0,352.53253173828125,197.27554321289062,1.0,159.06602478027344,237.00677490234375,1.0,238.01475524902344,212.9292755126953,1.0,238.74505615234375,165.30908203125,1.0
593,315.878173828125,235.0872039794922,1.0,354.2498779296875,197.6839599609375,1.0,162.45704650878906,236.4141082763672,1.0,245.1189727783203,211.63247680664062,1.0,241.85760498046875,162.6022491455078,1.0
594,312.3580627441406,234.9853515625,1.0,352.603271484375,198.09226989746094,1.0,153.72396850585938,237.03775024414062,1.0,241.35597229003906,213.93856811523438,1.0,237.8003692626953,162.34774780273438,1.0
595,314.9671630859375,234.03404235839844,1.0,352.66790771484375,197.4501495361328,1.0,156.19406127929688,238.01248168945312,1.0,239.14271545410156,214.176513671875,1.0,238.33876037597656,162.7171630859375,1.0
596,314.99871826171875,234.13534545898438,1.0,352.993408203125,196.75027465820312,1.0,159.78953552246094,238.36607360839844,1.0,238.2184295654297,213.87887573242188,1.0,238.35867309570312,163.77694702148438,1.0
597,315.4007263183594,234.07650756835938,1.0,353.5177917480469,197.52316284179688,1.0,156.3357696533203,236.87359619140625,1.0,238.32534790039062,213.19085693359375,1.0,239.450439453125,164.31707763671875,1.0
598,315.4573059082031,234.38392639160156,1.0,352.7796630859375,197.24972534179688,1.0,155.31137084960938,237.9033203125,1.0,237.43698120117188,213.5545196533203,1.0,239.08775329589844,165.23526000976562,1.0
599,315.59149169921875,233.89776611328125,1.0,353.1333312988281,197.19705200195312,1.0,161.04576110839844,238.09030151367188,1.0,237.0530242919922,213.58938598632812,1.0,238.86863708496094,164.0249481201172,1.0
600,315.3685302734375,234.25375366210938,1.0,352.8731994628906,197.0873260498047,1.0,158.42623901367188,237.96327209472656,1.0,238.34561157226562,213.37457275390625,1.0,239.43161010742188,166.49017333984375,1.0
601,315.7398376464844,234.3424072265625,1.0,352.4301452636719,197.300048828125,1.0,154.02040100097656,237.70912170410156,1.0,237.44110107421875,213.38723754882812,1.0,239.00514221191406,165.5106658935547,1.0
602,315.76617431640625,234.13206481933594,1.0,352.7968444824219,197.1219482421875,1.0,159.77871704101562,238.19056701660156,1.0,237.19558715820312,213.43301391601562,1.0,239.14529418945312,164.63357543945312,1.0
603,315.7235412597656,234.35914611816406,1.0,353.26177978515625,197.27749633789062,1.0,159.0240936279297,238.1189727783203,1.0,238.75135803222656,213.53102111816406,1.0,238.7589874267578,166.52456665039062,1.0
604,315.89453125,234.64675903320312,1.0,353.0220031738281,197.32830810546875,1.0,153.64166259765625,237.70677185058594,1.0,237.54669189453125,213.17491149902344,1.0,238.86026000976562,165.1000213623047,1.0
605,316.6374816894531,234.38626098632812,1.0,353.0636901855469,197.26307678222656,1.0,159.56532287597656,237.77406311035156,1.0,237.5675048828125,213.1670684814453,1.0,239.28744506835938,165.39402770996094,1.0
606,317.26251220703125,234.7948760986328,1.0,352.9632568359375,197.40399169921875,1.0,159.16043090820312,237.91281127929688,1.0,238.53805541992188,213.25547790527344,1.0,238.1754150390625,166.4188995361328,1.0
607,317.2721862792969,234.75155639648438,1.0,353.370849609375,197.3011932373047,1.0,155.13653564453125,237.7696533203125,1.0,237.28518676757812,212.53114318847656,1.0,239.39060974121094,165.1249237060547,1.0
608,317.8084716796875,234.96530151367188,1.0,353.7864685058594,197.07614135742188,1.0,160.27322387695312,237.34579467773438,1.0,238.5449676513672,212.83184814453125,1.0,238.66751098632812,165.44090270996094,1.0
609,317.6631774902344,235.09788513183594,1.0,353.2369689941406,196.8588104248047,1.0,161.05743408203125,237.9803466796875,1.0,239.041015625,212.88119506835938,1.0,238.3832244873047,166.20877075195312,1.0
610,318.25274658203125,235.13641357421875,1.0,353.72833251953125,197.85055541992188,1.0,156.68728637695312,237.40687561035156,1.0,237.73997497558594,212.64566040039062,1.0,239.0354766845703,165.24685668945312,1.0
611,317.92767333984375,234.8788604736328,1.0,353.4435729980469,197.5054168701172,1.0,160.99253845214844,237.13890075683594,1.0,239.0362548828125,213.02642822265625,1.0,238.67018127441406,165.9727783203125,1.0
612,318.2030944824219,235.18258666992188,1.0,353.8966064453125,197.8934783935547,1.0,161.31246948242188,237.5359649658203,1.0,238.81607055664062,212.84246826171875,1.0,238.3160400390625,165.6432647705078,1.0
613,317.62725830078125,235.12103271484375,1.0,353.4777526855469,196.8798065185547,1.0,160.0859375,237.7335968017578,1.0,238.4447021484375,212.3599853515625,1.0,238.3738555908203,164.92477416992188,1.0
614,318.0497741699219,235.29518127441406,1.0,353.6217956542969,197.6677703857422,1.0,160.9998779296875,237.12353515625,1.0,239.08648681640625,213.0233154296875,1.0,238.43292236328125,165.86582946777344,1.0
615,318.3934020996094,234.9068145751953,1.0,354.0248107910156,197.38670349121094,1.0,161.49473571777344,237.53929138183594,1.0,237.9672088623047,212.92471313476562,1.0,238.6202850341797,164.9316864013672,1.0
616,318.2674255371094,235.2370147705078,1.0,353.7196350097656,196.688232421875,1.0,160.92958068847656,237.70721435546875,1.0,238.41299438476562,212.66529846191406,1.0,238.22903442382812,165.33311462402344,1.0
617,318.2703857421875,234.9838409423828,1.0,354.1022033691406,197.85379028320312,1.0,161.55316162109375,236.7737274169922,1.0,238.9538116455078,213.06533813476562,1.0,238.4427032470703,165.9756317138672,1.0
618,318.2450256347656,235.12994384765625,1.0,353.7785949707031,197.54908752441406,1.0,161.62388610839844,237.12208557128906,1.0,238.5596923828125,212.978759765625,1.0,238.08108520507812,165.15562438964844,1.0
619,318.2982177734375,235.27780151367188,1.0,353.2464904785156,196.81161499023438,1.0,161.60888671875,237.9235076904297,1.0,238.37289428710938,212.8300323486328,1.0,237.90280151367188,165.41297912597656,1.0
620,318.9195556640625,234.9799041748047,1.0,354.34320068359375,197.92373657226562,1.0,162.2313232421875,236.48033142089844,1.0,238.90618896484375,212.93411254882812,1.0,238.7266387939453,165.2753448486328,1.0
621,318.19671630859375,235.255126953125,1.0,354.5248718261719,198.11209106445312,1.0,162.11181640625,236.68072509765625,1.0,238.5283203125,212.92083740234375,1.0,237.9737548828125,164.92245483398438,1.0
622,318.62060546875,235.49867248535156,1.0,353.3578186035156,197.2548065185547,1.0,161.89889526367188,238.02500915527344,1.0,238.82168579101562,212.54733276367188,1.0,238.6968536376953,165.57330322265625,1.0
623,318.46649169921875,234.94232177734375,1.0,354.1231689453125,197.6055145263672,1.0,162.48289489746094,236.35726928710938,1.0,239.28286743164062,212.68386840820312,1.0,238.34030151367188,165.6164093017578,1.0
624,318.7671813964844,235.33432006835938,1.0,353.80877685546875,196.6962890625,1.0,162.99575805664062,236.30877685546875,1.0,238.72781372070312,212.67218017578125,1.0,237.7665557861328,165.31149291992188,1.0
625,319.0628967285156,234.96694946289062,1.0,354.3810119628906,197.48231506347656,1.0,161.9509735107422,237.96031188964844,1.0,238.92449951171875,212.83470153808594,1.0,239.2578582763672,164.91888427734375,1.0
626,313.3448181152344,236.14857482910156,1.0,353.40216064453125,199.14053344726562,1.0,160.51974487304688,236.85610961914062,1.0,244.2009735107422,214.71141052246094,1.0,236.5152130126953,160.65707397460938,1.0
627,315.6522521972656,234.72607421875,1.0,353.53125,196.8785400390625,1.0,162.20370483398438,236.9207763671875,1.0,239.6112060546875,213.6593017578125,1.0,236.87037658691406,163.76637268066406,1.0
628,316.0111999511719,234.7118682861328,1.0,353.5760192871094,197.01878356933594,1.0,162.47010803222656,237.8097686767578,1.0,238.6880340576172,213.9442901611328,1.0,238.74191284179688,164.88983154296875,1.0
629,316.36956787109375,234.5012969970703,1.0,353.6864929199219,197.11288452148438,1.0,159.24720764160156,237.4146728515625,1.0,238.14588928222656,213.57884216308594,1.0,238.8290557861328,166.79522705078125,1.0
630,317.00054931640625,234.9105682373047,1.0,354.17999267578125,197.35348510742188,1.0,162.83477783203125,237.67066955566406,1.0,237.82308959960938,213.17794799804688,1.0,238.2787322998047,165.82720947265625,1.0
631,317.36029052734375,235.10926818847656,1.0,353.6207275390625,197.11463928222656,1.0,160.46832275390625,238.7699737548828,1.0,238.32980346679688,213.54910278320312,1.0,238.60055541992188,166.36061096191406,1.0
632,317.32684326171875,234.85202026367188,1.0,354.2283935546875,196.79710388183594,1.0,159.041259765625,237.56822204589844,1.0,238.73492431640625,213.5014190673828,1.0,238.9552459716797,167.3500213623047,1.0
633,317.53509521484375,234.90345764160156,1.0,354.2643737792969,196.9945068359375,1.0,161.86256408691406,237.8861083984375,1.0,237.83094787597656,212.9375,1.0,238.60755920410156,166.53868103027344,1.0
634,317.8291931152344,234.89797973632812,1.0,353.7546691894531,196.50985717773438,1.0,160.71282958984375,238.4798126220703,1.0,238.04246520996094,213.04627990722656,1.0,238.72332763671875,166.36358642578125,1.0
635,317.9957580566406,235.3167724609375,1.0,354.37249755859375,196.9771728515625,1.0,158.84088134765625,237.2482147216797,1.0,239.20654296875,212.99989318847656,1.0,239.2130584716797,167.39871215820312,1.0
636,318.6740417480469,235.2485809326172,1.0,354.3399353027344,197.57254028320312,1.0,162.5753631591797,237.0773162841797,1.0,238.2848663330078,212.5213623046875,1.0,238.33445739746094,166.7019805908203,1.0
637,318.4846496582031,235.51577758789062,1.0,354.7129211425781,197.61109924316406,1.0,160.9469757080078,238.05194091796875,1.0,238.55783081054688,212.6211395263672,1.0,238.3036651611328,165.9749298095703,1.0
638,319.06988525390625,235.36563110351562,1.0,354.35894775390625,197.17979431152344,1.0,158.91175842285156,237.10940551757812,1.0,238.87179565429688,212.8802490234375,1.0,238.83782958984375,166.99729919433594,1.0
639,319.1988525390625,235.64895629882812,1.0,353.6026916503906,197.2117156982422,1.0,161.82107543945312,236.7235565185547,1.0,238.6520233154297,212.7584228515625,1.0,238.35289001464844,166.2923126220703,1.0
640,319.1715393066406,235.3175506591797,1.0,353.82666015625,197.0589599609375,1.0,161.29010009765625,237.67283630371094,1.0,238.68954467773438,212.8347930908203,1.0,237.99632263183594,165.81593322753906,1.0
641,318.5126953125,235.90823364257812,1.0,360.6825256347656,199.73086547851562,1.0,160.50094604492188,236.58575439453125,1.0,253.0916290283203,210.295654296875,1.0,242.49900817871094,161.2535400390625,1.0
642,312.9757995605469,235.28045654296875,1.0,353.1592712402344,197.45799255371094,1.0,157.9530029296875,238.07061767578125,1.0,240.38702392578125,214.2466278076172,1.0,236.83468627929688,162.8141632080078,1.0
643,315.7254333496094,234.79957580566406,1.0,352.72119140625,196.74612426757812,1.0,163.49156188964844,237.2801513671875,1.0,238.44052124023438,213.7269744873047,1.0,238.189697265625,163.93899536132812,1.0
644,315.3016662597656,235.18624877929688,1.0,353.47613525390625,196.86328125,1.0,155.04823303222656,236.9385528564453,1.0,239.1996612548828,213.4857940673828,1.0,238.86288452148438,165.35655212402344,1.0
645,316.971923828125,235.2794647216797,1.0,353.0369567871094,196.29441833496094,1.0,157.8400115966797,238.09144592285156,1.0,236.0480499267578,213.25152587890625,1.0,238.6468963623047,164.3507537841797,1.0
646,317.0497131347656,235.66732788085938,1.0,354.498291015625,196.72727966308594,1.0,163.8389892578125,236.9176483154297,1.0,242.16897583007812,214.37127685546875,1.0,238.98684692382812,162.43328857421875,1.0
647,316.16552734375,234.99229431152344,1.0,353.4391174316406,196.8796844482422,1.0,156.2790069580078,236.9761505126953,1.0,239.50096130371094,213.38632202148438,1.0,238.438720703125,164.135986328125,1.0
648,316.1340026855469,235.52676391601562,1.0,353.4957275390625,196.78512573242188,1.0,155.145263671875,237.9115753173828,1.0,237.292236328125,213.51499938964844,1.0,238.7333526611328,164.65771484375,1.0
649,316.7346496582031,234.9271697998047,1.0,353.3470153808594,197.0695343017578,1.0,161.49801635742188,238.19496154785156,1.0,236.64630126953125,213.19985961914062,1.0,238.86647033691406,164.1728515625,1.0
650,316.1446228027344,234.99888610839844,1.0,352.7973327636719,197.18524169921875,1.0,158.89517211914062,237.9302520751953,1.0,237.8215789794922,213.29904174804688,1.0,238.72618103027344,166.36294555664062,1.0
651,316.3574523925781,235.18373107910156,1.0,352.79986572265625,196.99212646484375,1.0,153.5841522216797,237.7466278076172,1.0,236.8150634765625,212.94900512695312,1.0,237.90943908691406,165.35504150390625,1.0
